row_index,ra,ano_referencia,errors
4699,RA-699,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4713,RA-700,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4722,RA-702,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4727,RA-703,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4731,RA-704,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4746,RA-707,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4751,RA-708,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4760,RA-71,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4764,RA-710,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4772,RA-712,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4777,RA-713,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4782,RA-714,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4792,RA-716,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4801,RA-718,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4806,RA-719,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4814,RA-720,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4817,RA-721,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4829,RA-724,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4832,RA-725,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4862,RA-731,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4867,RA-732,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4870,RA-733,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4888,RA-737,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4893,RA-738,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4898,RA-739,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4905,RA-740,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4919,RA-743,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4924,RA-744,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4927,RA-745,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4932,RA-746,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4937,RA-747,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4947,RA-749,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4952,RA-75,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4955,RA-750,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4968,RA-753,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4978,RA-755,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4983,RA-756,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4988,RA-757,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4993,RA-758,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
4999,RA-76,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5004,RA-760,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5032,RA-766,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5036,RA-767,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5041,RA-768,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5068,RA-773,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5081,RA-776,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5086,RA-777,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5096,RA-779,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5099,RA-78,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5104,RA-780,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5114,RA-782,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5119,RA-783,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5128,RA-785,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5133,RA-786,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5146,RA-789,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5155,RA-790,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5164,RA-792,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5169,RA-793,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5172,RA-794,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5177,RA-795,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5182,RA-796,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5187,RA-797,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5202,RA-8,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5205,RA-80,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5223,RA-803,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5240,RA-807,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5253,RA-81,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5263,RA-811,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5270,RA-813,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5274,RA-814,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5288,RA-817,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5301,RA-82,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5304,RA-820,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5309,RA-821,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5318,RA-823,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5321,RA-824,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5324,RA-825,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5327,RA-826,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5337,RA-828,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5340,RA-829,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5345,RA-83,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5348,RA-830,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5353,RA-831,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5373,RA-835,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5382,RA-837,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5387,RA-838,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5393,RA-84,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5397,RA-840,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5407,RA-842,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5421,RA-846,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5430,RA-848,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5433,RA-849,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5436,RA-85,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5441,RA-850,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5446,RA-851,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5464,RA-855,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5477,RA-858,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5487,RA-86,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5492,RA-860,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5497,RA-861,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5502,RA-862,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5520,RA-866,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5538,RA-87,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5552,RA-872,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5556,RA-873,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5561,RA-874,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5575,RA-877,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5589,RA-88,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5594,RA-880,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5621,RA-886,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
